order_id,order_date,customer_id,seller_id,location_id,paymentmethod_id,orderstatus_id
ORD0070031,12/28/2022,CUST044132,SELL01208,17,4,1
ORD0070032,7/28/2023,CUST032362,SELL00621,10,4,4
ORD0070033,5/12/2022,CUST047574,SELL01930,30,3,1
ORD0070034,12/7/2020,CUST007335,SELL00835,2,1,4
ORD0070035,5/19/2022,CUST014900,SELL01617,36,4,4
ORD0070036,9/18/2023,CUST047159,SELL00501,79,4,1
ORD0070037,11/1/2024,CUST023290,SELL01818,41,1,1
ORD0070038,11/10/2023,CUST046795,SELL01130,6,1,1
ORD0070039,9/27/2023,CUST023876,SELL01742,17,2,1
ORD0070040,11/12/2020,CUST026597,SELL01627,18,2,1
ORD0070041,8/23/2023,CUST014208,SELL00830,40,4,4
ORD0070042,11/28/2024,CUST046355,SELL01372,16,2,1
ORD0070043,4/11/2023,CUST011254,SELL01230,18,2,3
ORD0070044,6/27/2021,CUST040671,SELL00987,29,1,1
ORD0070045,5/8/2023,CUST041627,SELL00603,19,2,1
ORD0070046,6/3/2024,CUST029681,SELL00660,17,2,2
ORD0070047,3/15/2020,CUST034663,SELL00245,13,2,1
ORD0070048,2/14/2022,CUST042117,SELL01823,29,1,1
ORD0070049,6/8/2024,CUST015191,SELL00211,18,5,4
ORD0070050,8/4/2020,CUST023845,SELL01083,6,5,1
ORD0070051,9/24/2021,CUST024874,SELL01091,71,2,1
ORD0070052,6/15/2021,CUST007728,SELL01591,23,5,1
ORD0070053,3/24/2021,CUST005530,SELL01372,29,4,1
ORD0070054,8/11/2024,CUST024395,SELL01473,13,1,1
ORD0070055,10/27/2022,CUST010196,SELL00752,3,1,1
ORD0070056,6/7/2022,CUST025191,SELL00868,8,3,3
ORD0070057,1/27/2021,CUST037418,SELL00924,54,5,4
ORD0070058,6/9/2024,CUST039271,SELL00775,45,5,1
ORD0070059,11/10/2023,CUST038949,SELL01105,78,4,4
ORD0070060,3/4/2024,CUST013422,SELL01803,15,6,1
ORD0070061,3/16/2023,CUST012776,SELL00825,40,6,1
ORD0070062,11/11/2020,CUST037788,SELL01203,92,3,1
ORD0070063,3/29/2021,CUST038313,SELL01106,36,5,1
ORD0070064,4/25/2023,CUST048958,SELL01859,3,5,1
ORD0070065,9/10/2023,CUST001093,SELL00479,21,1,1
ORD0070066,3/23/2022,CUST030113,SELL00203,25,2,1
ORD0070067,11/13/2020,CUST015476,SELL01089,14,2,1
ORD0070068,1/28/2021,CUST025912,SELL01574,3,4,1
ORD0070069,1/13/2021,CUST005082,SELL00787,16,6,1
ORD0070070,12/5/2021,CUST044295,SELL00214,6,5,1
ORD0070071,3/4/2022,CUST014202,SELL01036,54,2,1
ORD0070072,2/6/2024,CUST030009,SELL01806,67,4,2
ORD0070073,9/19/2024,CUST042786,SELL00005,45,4,1
ORD0070074,11/7/2022,CUST007235,SELL01742,17,4,1
ORD0070075,4/6/2022,CUST022104,SELL00754,25,5,1
ORD0070076,5/28/2020,CUST011719,SELL00937,18,4,1
ORD0070077,7/11/2021,CUST024750,SELL00416,79,1,1
ORD0070078,11/1/2022,CUST010396,SELL00514,45,4,1
ORD0070079,1/11/2022,CUST011309,SELL00533,17,6,4
ORD0070080,4/6/2021,CUST026208,SELL01887,15,4,1
ORD0070081,7/6/2024,CUST046012,SELL01554,60,2,1
ORD0070082,3/29/2023,CUST027271,SELL01009,15,4,4
ORD0070083,10/28/2024,CUST030345,SELL00985,18,6,1
ORD0070084,9/3/2022,CUST011791,SELL00312,15,2,1
ORD0070085,11/25/2021,CUST017847,SELL00080,84,1,1
ORD0070086,7/20/2021,CUST023305,SELL01274,3,5,1
ORD0070087,9/22/2020,CUST001337,SELL01675,17,4,1
ORD0070088,6/30/2021,CUST007397,SELL00291,46,2,1
ORD0070089,3/20/2020,CUST018308,SELL01496,73,2,5
ORD0070090,6/1/2021,CUST001277,SELL00467,95,4,1
ORD0070091,7/20/2024,CUST006900,SELL01489,10,1,1
ORD0070092,12/27/2022,CUST024530,SELL00578,10,4,1
ORD0070093,12/2/2021,CUST030249,SELL00339,17,1,1
ORD0070094,8/31/2020,CUST041156,SELL00994,17,1,1
ORD0070095,1/9/2020,CUST032251,SELL00519,23,4,1
ORD0070096,3/26/2023,CUST020726,SELL01040,25,5,1
ORD0070097,5/25/2024,CUST042963,SELL01763,10,2,1
ORD0070098,4/8/2021,CUST039134,SELL00289,82,4,1
ORD0070099,10/7/2021,CUST003062,SELL01387,55,4,1
ORD0070100,8/16/2023,CUST009741,SELL01087,93,4,1
ORD0070101,9/5/2023,CUST013665,SELL00808,13,2,1
ORD0070102,9/5/2020,CUST004932,SELL00975,36,5,1
ORD0070103,11/18/2020,CUST001014,SELL00013,36,5,4
ORD0070104,7/9/2021,CUST025635,SELL01468,25,1,1
ORD0070105,7/9/2024,CUST042771,SELL01303,22,4,1
ORD0070106,1/25/2024,CUST026668,SELL00498,36,5,1
ORD0070107,11/22/2023,CUST024295,SELL01436,13,5,1
ORD0070108,1/27/2021,CUST037421,SELL00229,2,4,1
ORD0070109,6/5/2023,CUST039927,SELL00143,14,4,4
ORD0070110,7/7/2022,CUST026577,SELL01513,10,2,2
ORD0070111,7/22/2021,CUST045176,SELL01288,28,5,3
ORD0070112,8/31/2020,CUST048977,SELL00293,30,5,1
ORD0070113,12/16/2022,CUST020633,SELL01101,6,6,1
ORD0070114,3/12/2023,CUST009065,SELL00438,72,1,1
ORD0070115,7/10/2020,CUST005960,SELL00538,26,4,5
ORD0070116,6/2/2021,CUST030428,SELL00101,25,2,4
ORD0070117,11/28/2023,CUST009838,SELL01291,28,5,1
ORD0070118,8/17/2022,CUST026876,SELL00867,32,6,5
ORD0070119,7/22/2023,CUST024441,SELL00859,46,6,1
ORD0070120,7/27/2024,CUST018750,SELL00425,16,1,1
ORD0070121,11/28/2022,CUST036819,SELL01768,20,5,1
ORD0070122,7/11/2020,CUST026760,SELL01897,25,6,1
ORD0070123,11/22/2020,CUST001353,SELL00353,19,4,1
ORD0070124,4/27/2021,CUST013694,SELL01593,9,4,1
ORD0070125,1/25/2020,CUST004150,SELL01883,30,4,1
ORD0070126,4/11/2020,CUST008748,SELL01644,20,5,5
ORD0070127,10/24/2021,CUST008643,SELL01693,70,2,1
ORD0070128,8/4/2020,CUST020860,SELL01519,30,5,1
ORD0070129,1/11/2022,CUST034139,SELL00692,66,3,1
ORD0070130,9/23/2020,CUST002338,SELL00661,21,2,1
ORD0070131,6/10/2020,CUST023312,SELL01089,19,2,1
ORD0070132,10/13/2020,CUST038711,SELL00881,23,5,1
ORD0070133,11/8/2021,CUST037112,SELL00646,18,4,1
ORD0070134,6/4/2022,CUST000176,SELL01511,13,2,1
ORD0070135,9/3/2020,CUST002943,SELL01532,13,4,4
ORD0070136,6/22/2020,CUST031419,SELL01554,97,5,1
ORD0070137,11/20/2023,CUST019492,SELL01661,16,4,2
ORD0070138,10/29/2022,CUST031178,SELL01338,21,1,1
ORD0070139,6/27/2022,CUST006756,SELL00924,45,4,1
ORD0070140,1/11/2024,CUST001373,SELL00428,15,4,1
ORD0070141,10/14/2022,CUST031801,SELL01402,53,1,1
ORD0070142,2/26/2022,CUST040429,SELL00608,31,2,1
ORD0070143,5/13/2024,CUST008415,SELL00917,19,4,3
ORD0070144,8/19/2021,CUST045480,SELL01206,41,4,1
ORD0070145,10/23/2021,CUST048768,SELL01051,19,1,1
ORD0070146,9/6/2023,CUST012977,SELL01535,13,5,2
ORD0070147,5/14/2024,CUST018015,SELL01683,13,2,1
ORD0070148,2/22/2023,CUST005073,SELL00208,67,2,1
ORD0070149,2/10/2020,CUST035973,SELL00209,2,2,1
ORD0070150,12/2/2020,CUST037666,SELL01312,23,3,1
ORD0070151,9/4/2024,CUST012441,SELL00026,53,1,1
ORD0070152,11/30/2024,CUST005976,SELL00833,45,1,1
ORD0070153,11/21/2020,CUST028749,SELL01909,29,4,1
ORD0070154,9/4/2024,CUST021835,SELL01174,25,4,1
ORD0070155,4/24/2023,CUST012456,SELL01145,16,4,5
ORD0070156,6/18/2023,CUST009618,SELL00909,10,5,1
ORD0070157,9/24/2023,CUST040287,SELL00079,36,4,1
ORD0070158,1/22/2023,CUST004482,SELL01145,96,1,1
ORD0070159,7/7/2022,CUST044822,SELL00761,2,4,1
ORD0070160,12/10/2023,CUST033901,SELL01968,38,1,5
ORD0070161,12/22/2022,CUST016523,SELL00670,29,4,1
ORD0070162,10/12/2022,CUST021924,SELL00457,49,1,1
ORD0070163,1/2/2022,CUST034372,SELL01585,14,1,1
ORD0070164,6/3/2021,CUST023072,SELL00026,37,4,4
ORD0070165,10/14/2024,CUST011644,SELL01952,9,1,1
ORD0070166,5/17/2023,CUST008760,SELL00875,78,1,1
ORD0070167,5/17/2023,CUST039024,SELL01817,36,1,1
ORD0070168,10/31/2023,CUST024806,SELL00733,91,6,1
ORD0070169,3/25/2020,CUST003069,SELL00024,60,4,1
ORD0070170,7/25/2020,CUST023822,SELL01069,25,2,1
ORD0070171,10/2/2023,CUST002800,SELL00402,6,6,4
ORD0070172,8/15/2024,CUST012400,SELL01433,21,1,1
ORD0070173,6/9/2020,CUST023518,SELL00682,40,4,3
ORD0070174,3/25/2021,CUST035383,SELL01037,16,6,1
ORD0070175,4/25/2020,CUST026932,SELL01422,14,4,4
ORD0070176,12/27/2020,CUST039438,SELL01827,45,5,4
ORD0070177,6/28/2023,CUST021343,SELL01653,15,6,1
ORD0070178,6/30/2022,CUST002015,SELL01848,36,4,1
ORD0070179,7/1/2020,CUST007674,SELL00188,63,4,1
ORD0070180,11/6/2021,CUST033215,SELL00057,45,4,4
ORD0070181,9/13/2023,CUST019983,SELL01038,37,5,5
ORD0070182,8/14/2021,CUST035457,SELL00082,73,1,4
ORD0070183,10/27/2022,CUST017096,SELL00020,95,4,4
ORD0070184,6/10/2024,CUST025655,SELL00783,71,2,1
ORD0070185,3/23/2024,CUST033653,SELL01548,6,5,1
ORD0070186,11/11/2023,CUST043504,SELL01330,59,1,2
ORD0070187,7/19/2022,CUST036579,SELL00063,14,1,1
ORD0070188,10/25/2023,CUST022227,SELL01837,2,4,1
ORD0070189,4/20/2024,CUST008909,SELL01943,14,4,1
ORD0070190,2/1/2022,CUST038992,SELL00156,10,1,3
ORD0070191,9/3/2021,CUST000989,SELL01320,3,1,1
ORD0070192,3/19/2020,CUST048762,SELL01143,17,2,2
ORD0070193,12/26/2024,CUST040369,SELL01161,14,4,1
ORD0070194,12/11/2024,CUST029856,SELL00608,36,2,1
ORD0070195,5/29/2023,CUST023218,SELL00472,45,5,1
ORD0070196,9/27/2024,CUST018898,SELL01953,36,1,1
ORD0070197,10/27/2024,CUST018160,SELL01234,37,6,1
ORD0070198,6/10/2024,CUST001419,SELL00291,58,4,4
ORD0070199,5/12/2024,CUST016263,SELL01224,2,4,4
ORD0070200,12/6/2023,CUST039500,SELL00508,3,1,1
ORD0070201,2/11/2024,CUST011536,SELL00791,14,1,1
ORD0070202,11/12/2021,CUST020811,SELL01554,15,2,1
ORD0070203,1/25/2023,CUST014942,SELL00031,72,5,1
ORD0070204,8/8/2024,CUST033633,SELL01029,17,4,4
ORD0070205,1/27/2021,CUST029509,SELL00961,39,1,1
ORD0070206,4/12/2021,CUST017596,SELL01380,16,4,1
ORD0070207,5/19/2022,CUST027711,SELL01017,3,5,4
ORD0070208,10/26/2023,CUST038178,SELL00880,96,5,1
ORD0070209,11/17/2023,CUST045840,SELL01423,14,1,1
ORD0070210,1/18/2020,CUST007347,SELL01134,9,5,1
ORD0070211,4/22/2023,CUST036717,SELL00695,90,4,1
ORD0070212,3/12/2023,CUST022129,SELL01350,23,1,1
ORD0070213,1/26/2024,CUST031497,SELL00652,76,1,1
ORD0070214,3/10/2024,CUST035808,SELL00050,70,6,1
ORD0070215,9/19/2023,CUST018916,SELL01074,17,4,1
ORD0070216,3/2/2020,CUST024752,SELL00663,6,4,1
ORD0070217,6/11/2020,CUST047469,SELL00434,37,6,1
ORD0070218,7/5/2021,CUST019358,SELL00243,14,1,1
ORD0070219,6/27/2020,CUST044030,SELL01048,87,4,1
ORD0070220,6/12/2023,CUST007631,SELL01784,25,5,4
ORD0070221,12/19/2022,CUST049243,SELL01565,6,5,1
ORD0070222,6/5/2023,CUST002966,SELL01225,13,5,1
ORD0070223,8/26/2020,CUST030451,SELL01972,61,4,1
ORD0070224,7/21/2021,CUST005912,SELL00957,42,3,1
ORD0070225,1/15/2022,CUST010446,SELL00633,13,1,1
ORD0070226,3/24/2020,CUST020774,SELL01827,55,5,1
ORD0070227,10/4/2024,CUST031110,SELL01674,2,2,5
ORD0070228,11/30/2022,CUST025453,SELL01108,2,4,4
ORD0070229,3/13/2021,CUST000401,SELL00689,46,4,1
ORD0070230,6/12/2021,CUST032476,SELL00776,31,1,1
ORD0070231,4/14/2020,CUST003511,SELL01506,30,4,4
ORD0070232,6/20/2021,CUST016700,SELL00715,71,3,1
ORD0070233,1/16/2021,CUST030744,SELL01053,30,4,1
ORD0070234,1/21/2023,CUST007149,SELL00391,20,1,4
ORD0070235,5/23/2023,CUST042419,SELL01447,9,1,1
ORD0070236,9/15/2024,CUST009231,SELL01105,45,6,1
ORD0070237,8/4/2020,CUST047886,SELL00490,25,1,3
ORD0070238,5/3/2021,CUST003211,SELL00728,27,5,1
ORD0070239,5/30/2020,CUST020993,SELL00402,30,4,1
ORD0070240,10/29/2023,CUST025580,SELL01584,18,3,1
ORD0070241,11/28/2024,CUST035635,SELL01100,29,2,1
ORD0070242,3/23/2022,CUST045785,SELL01754,93,1,1
ORD0070243,9/22/2021,CUST028775,SELL01953,30,4,1
ORD0070244,1/12/2024,CUST015861,SELL00662,18,4,1
ORD0070245,2/25/2021,CUST033679,SELL00805,52,4,1
ORD0070246,10/7/2021,CUST017228,SELL01572,25,5,2
ORD0070247,7/25/2020,CUST038475,SELL01774,30,3,1
ORD0070248,2/13/2022,CUST028509,SELL01969,16,2,1
ORD0070249,4/13/2022,CUST014923,SELL01281,45,4,4
ORD0070250,9/21/2024,CUST020410,SELL00705,29,5,1
ORD0070251,8/20/2024,CUST002625,SELL01722,19,5,1
ORD0070252,2/9/2024,CUST028141,SELL01419,50,4,1
ORD0070253,8/10/2021,CUST015003,SELL01363,30,1,1
ORD0070254,7/17/2021,CUST047532,SELL00396,45,4,1
ORD0070255,8/13/2020,CUST020195,SELL01563,9,4,1
ORD0070256,6/17/2024,CUST042108,SELL01850,14,2,1
ORD0070257,3/14/2022,CUST011828,SELL00069,29,1,1
ORD0070258,11/20/2021,CUST025006,SELL00165,15,5,1
ORD0070259,11/11/2023,CUST022623,SELL00971,2,4,1
ORD0070260,4/15/2020,CUST038969,SELL01271,25,4,1
ORD0070261,1/4/2023,CUST033803,SELL01456,73,5,1
ORD0070262,5/30/2021,CUST004682,SELL00591,29,6,1
ORD0070263,8/5/2022,CUST006693,SELL01672,19,4,1
ORD0070264,7/5/2020,CUST017352,SELL00872,21,1,1
ORD0070265,6/15/2021,CUST035472,SELL00912,37,4,1
ORD0070266,10/1/2020,CUST013893,SELL01977,23,5,4
ORD0070267,7/29/2024,CUST003904,SELL01743,29,2,4
ORD0070268,6/22/2021,CUST011213,SELL01873,16,6,1
ORD0070269,10/9/2021,CUST002189,SELL00999,6,5,1
ORD0070270,1/18/2020,CUST008453,SELL01874,6,4,1
ORD0070271,10/11/2020,CUST041953,SELL01006,18,2,1
ORD0070272,8/18/2023,CUST015091,SELL00252,38,2,1
ORD0070273,3/2/2024,CUST036838,SELL01914,16,4,1
ORD0070274,7/20/2022,CUST018204,SELL00816,21,5,1
ORD0070275,10/10/2022,CUST045264,SELL01759,19,1,4
ORD0070276,6/23/2022,CUST046048,SELL00390,10,4,1
ORD0070277,10/11/2021,CUST028427,SELL00621,18,3,1
ORD0070278,11/2/2024,CUST022459,SELL01406,87,4,1
ORD0070279,5/1/2022,CUST029389,SELL00527,19,6,1
ORD0070280,9/13/2020,CUST015621,SELL00375,13,5,1
ORD0070281,5/27/2023,CUST045517,SELL01813,7,5,1
ORD0070282,10/5/2021,CUST015382,SELL01823,19,6,4
ORD0070283,12/22/2020,CUST025730,SELL01950,3,5,1
ORD0070284,9/12/2020,CUST044392,SELL00857,10,6,1
ORD0070285,8/30/2021,CUST005725,SELL01918,13,2,1
ORD0070286,7/21/2023,CUST014074,SELL00169,16,4,1
ORD0070287,11/29/2020,CUST029576,SELL00186,45,1,1
ORD0070288,10/23/2023,CUST018417,SELL01741,2,3,1
ORD0070289,1/15/2020,CUST001897,SELL00625,29,4,1
ORD0070290,6/27/2020,CUST048262,SELL01206,55,4,1
ORD0070291,1/8/2024,CUST041601,SELL01284,15,1,1
ORD0070292,11/30/2024,CUST003944,SELL00861,95,4,1
ORD0070293,11/27/2023,CUST030156,SELL00301,45,4,1
ORD0070294,3/28/2020,CUST041922,SELL01355,36,1,1
ORD0070295,4/3/2020,CUST040425,SELL01944,23,4,1
ORD0070296,4/24/2022,CUST006073,SELL01534,23,2,1
ORD0070297,11/19/2023,CUST039268,SELL00009,3,6,4
ORD0070298,1/28/2020,CUST013605,SELL01628,88,4,1
ORD0070299,11/27/2021,CUST033789,SELL00842,30,2,1
ORD0070300,3/15/2020,CUST013800,SELL01877,15,4,1
ORD0070301,2/23/2020,CUST015668,SELL01698,18,6,1
ORD0070302,11/16/2020,CUST038409,SELL00095,13,1,1
ORD0070303,5/1/2024,CUST040483,SELL01957,59,1,1
ORD0070304,1/29/2022,CUST017257,SELL00092,9,5,1
ORD0070305,6/11/2023,CUST022189,SELL01226,36,1,2
ORD0070306,9/21/2021,CUST040232,SELL00427,45,1,1
ORD0070307,11/30/2024,CUST025978,SELL00958,13,2,1
ORD0070308,6/7/2023,CUST002056,SELL00787,5,2,1
ORD0070309,11/11/2024,CUST007311,SELL01378,45,4,3
ORD0070310,11/27/2020,CUST007538,SELL00450,9,4,1
ORD0070311,9/13/2024,CUST007255,SELL00474,10,2,2
ORD0070312,2/4/2024,CUST025188,SELL01090,51,2,1
ORD0070313,11/12/2020,CUST044273,SELL00908,37,1,1
ORD0070314,4/10/2020,CUST042099,SELL00249,17,4,1
ORD0070315,9/4/2020,CUST009573,SELL01070,23,4,1
ORD0070316,2/12/2024,CUST041996,SELL01151,25,2,1
ORD0070317,5/10/2022,CUST027188,SELL01099,64,1,1
ORD0070318,5/19/2022,CUST040120,SELL01824,65,4,1
ORD0070319,7/6/2024,CUST030034,SELL01660,9,1,1
ORD0070320,8/8/2020,CUST009178,SELL00553,14,1,1
ORD0070321,9/24/2023,CUST034874,SELL01183,27,6,1
ORD0070322,5/27/2020,CUST021685,SELL00247,30,5,3
ORD0070323,10/9/2022,CUST024754,SELL00700,39,4,1
ORD0070324,8/12/2023,CUST029354,SELL01813,19,3,1
ORD0070325,9/28/2024,CUST038796,SELL01839,21,6,2
ORD0070326,12/1/2023,CUST042238,SELL01741,16,4,2
ORD0070327,8/3/2021,CUST002510,SELL01282,10,4,1
ORD0070328,4/22/2021,CUST030197,SELL01815,18,2,1
ORD0070329,12/28/2024,CUST045633,SELL01168,25,5,1
ORD0070330,11/13/2022,CUST023867,SELL01175,56,4,1
ORD0070331,6/1/2022,CUST012635,SELL01675,14,5,1
ORD0070332,4/24/2023,CUST038818,SELL00735,21,2,2
ORD0070333,6/18/2020,CUST019656,SELL00316,89,1,3
ORD0070334,4/16/2024,CUST036298,SELL00905,2,6,1
ORD0070335,3/13/2021,CUST021564,SELL00445,16,2,5
ORD0070336,10/13/2022,CUST021605,SELL01872,45,5,4
ORD0070337,10/27/2020,CUST036446,SELL01330,2,1,1
ORD0070338,11/18/2021,CUST032857,SELL00352,29,4,1
ORD0070339,10/19/2023,CUST029749,SELL00702,27,2,4
ORD0070340,9/14/2022,CUST046622,SELL00430,45,5,4
ORD0070341,4/15/2023,CUST044122,SELL01899,34,1,1
ORD0070342,5/23/2020,CUST008256,SELL01502,61,5,4
ORD0070343,6/6/2021,CUST046354,SELL00004,65,4,1
ORD0070344,2/13/2024,CUST014474,SELL01002,45,5,1
ORD0070345,2/24/2024,CUST041735,SELL01900,3,1,1
ORD0070346,2/18/2024,CUST020678,SELL00754,13,2,1
ORD0070347,10/20/2021,CUST033412,SELL00477,30,1,3
ORD0070348,4/29/2021,CUST021032,SELL00346,16,6,1
ORD0070349,4/1/2022,CUST018186,SELL01627,61,4,4
ORD0070350,12/31/2023,CUST016154,SELL00071,8,1,1
ORD0070351,7/13/2020,CUST006889,SELL00552,52,1,5
ORD0070352,4/10/2021,CUST014811,SELL01814,21,3,1
ORD0070353,9/4/2022,CUST016765,SELL01384,20,1,1
ORD0070354,1/4/2023,CUST048864,SELL01585,18,4,1
ORD0070355,3/29/2023,CUST018374,SELL01288,14,2,1
ORD0070356,5/4/2021,CUST028957,SELL01730,15,4,1
ORD0070357,4/9/2020,CUST046503,SELL00199,18,1,1
ORD0070358,4/25/2020,CUST010163,SELL01712,17,5,1
ORD0070359,1/14/2021,CUST041367,SELL00639,15,2,1
ORD0070360,6/6/2024,CUST010975,SELL00767,1,4,1
ORD0070361,4/3/2022,CUST005944,SELL00786,49,6,1
ORD0070362,3/3/2020,CUST047781,SELL01392,10,3,1
ORD0070363,5/11/2020,CUST038021,SELL01874,2,2,4
ORD0070364,6/25/2023,CUST006790,SELL01257,29,3,1
ORD0070365,1/29/2021,CUST004338,SELL01525,23,4,1
ORD0070366,10/4/2021,CUST028572,SELL00598,17,4,1
ORD0070367,12/5/2023,CUST000716,SELL01629,15,4,1
ORD0070368,9/2/2022,CUST010401,SELL00102,2,1,1
ORD0070369,12/22/2023,CUST023950,SELL00147,66,5,1
ORD0070370,7/2/2022,CUST001572,SELL00378,16,2,1
ORD0070371,10/31/2021,CUST005654,SELL01260,54,5,5
ORD0070372,12/28/2021,CUST038366,SELL01626,37,4,1
ORD0070373,9/11/2023,CUST000449,SELL00400,25,3,1
ORD0070374,6/29/2021,CUST011916,SELL00025,37,1,1
ORD0070375,1/9/2021,CUST010166,SELL01768,36,4,1
ORD0070376,4/23/2022,CUST013830,SELL00991,9,4,1
ORD0070377,10/24/2020,CUST030350,SELL01897,29,4,1
ORD0070378,7/26/2023,CUST025075,SELL00496,41,3,1
ORD0070379,9/22/2022,CUST025059,SELL01302,19,5,1
ORD0070380,10/22/2020,CUST036092,SELL01265,36,1,1
ORD0070381,3/30/2024,CUST028337,SELL00930,36,5,1
ORD0070382,4/24/2020,CUST009752,SELL00531,16,1,4
ORD0070383,5/7/2021,CUST047015,SELL01509,46,4,1
ORD0070384,12/16/2022,CUST025411,SELL01818,37,6,4
ORD0070385,5/28/2022,CUST047440,SELL00651,16,6,2
ORD0070386,3/11/2023,CUST028746,SELL00524,29,1,1
ORD0070387,12/19/2021,CUST045452,SELL01475,18,4,1
ORD0070388,10/13/2021,CUST007273,SELL01071,18,5,4
ORD0070389,9/10/2021,CUST036691,SELL00841,23,4,1
ORD0070390,2/12/2021,CUST026933,SELL01287,3,4,1
ORD0070391,1/6/2023,CUST023223,SELL01254,94,4,1
ORD0070392,10/22/2022,CUST018963,SELL01237,21,4,1
ORD0070393,2/24/2022,CUST024898,SELL00294,64,2,4
ORD0070394,2/4/2020,CUST026107,SELL00736,18,1,1
ORD0070395,12/5/2024,CUST020111,SELL00375,70,1,1
ORD0070396,1/29/2021,CUST011191,SELL00873,15,4,1
ORD0070397,5/26/2023,CUST034052,SELL00628,3,4,2
ORD0070398,12/26/2022,CUST015182,SELL01118,36,4,1
ORD0070399,12/28/2022,CUST022619,SELL00707,14,5,1
ORD0070400,6/1/2023,CUST010836,SELL01356,17,1,1
ORD0070401,12/26/2020,CUST031360,SELL00295,10,5,1
ORD0070402,4/2/2021,CUST044352,SELL00160,45,5,1
ORD0070403,10/20/2020,CUST042629,SELL00391,21,5,4
ORD0070404,9/11/2023,CUST015783,SELL01201,13,4,1
ORD0070405,5/11/2023,CUST000382,SELL00518,17,4,1
ORD0070406,8/15/2021,CUST002778,SELL00587,46,1,4
ORD0070407,8/12/2022,CUST041241,SELL00867,22,1,3
ORD0070408,5/20/2024,CUST048200,SELL01781,6,4,1
ORD0070409,10/23/2020,CUST012577,SELL00979,2,4,1
ORD0070410,12/20/2024,CUST004776,SELL00011,2,1,4
ORD0070411,8/3/2022,CUST042017,SELL00483,19,5,1
ORD0070412,9/17/2020,CUST027742,SELL01744,45,6,1
ORD0070413,2/27/2022,CUST023244,SELL00332,27,5,1
ORD0070414,3/21/2024,CUST032271,SELL01312,19,4,1
ORD0070415,3/1/2023,CUST029804,SELL01676,40,3,1
ORD0070416,12/5/2024,CUST017433,SELL01986,21,4,1
ORD0070417,9/10/2023,CUST011238,SELL00332,13,6,1
ORD0070418,12/27/2022,CUST012337,SELL01137,16,4,1
ORD0070419,2/23/2023,CUST037569,SELL01976,9,4,1
ORD0070420,11/17/2023,CUST019238,SELL00230,21,4,3
ORD0070421,2/5/2021,CUST028431,SELL00055,6,3,2
ORD0070422,4/6/2022,CUST036903,SELL00032,9,4,1
ORD0070423,9/2/2024,CUST034888,SELL01418,41,2,1
ORD0070424,12/1/2020,CUST014641,SELL00075,2,1,4
ORD0070425,8/19/2022,CUST015134,SELL00175,56,4,4
ORD0070426,1/29/2020,CUST040660,SELL01589,36,1,4
ORD0070427,9/7/2024,CUST017501,SELL01896,16,4,1
ORD0070428,3/14/2022,CUST000834,SELL01044,13,5,1
ORD0070429,4/23/2022,CUST030638,SELL01451,13,4,1
ORD0070430,6/28/2024,CUST029107,SELL01294,6,5,1
ORD0070431,2/14/2020,CUST036559,SELL00174,15,4,1
ORD0070432,1/29/2023,CUST035294,SELL01296,9,4,1
ORD0070433,6/3/2023,CUST002161,SELL01880,37,5,1
ORD0070434,2/22/2021,CUST038332,SELL01034,14,4,1
ORD0070435,9/7/2021,CUST038314,SELL00815,37,2,1
ORD0070436,9/18/2020,CUST044628,SELL00432,36,5,4
ORD0070437,2/3/2022,CUST022585,SELL01595,37,6,1
ORD0070438,8/27/2024,CUST046404,SELL01939,3,4,1
ORD0070439,10/18/2020,CUST042587,SELL00223,19,5,1
ORD0070440,5/20/2023,CUST022332,SELL01739,71,4,1
ORD0070441,8/6/2024,CUST012549,SELL01894,30,1,5
ORD0070442,1/19/2024,CUST039061,SELL01162,17,4,1
ORD0070443,6/13/2023,CUST024803,SELL00924,63,4,1
ORD0070444,6/17/2021,CUST002211,SELL01127,6,1,3
ORD0070445,12/28/2022,CUST017271,SELL00538,20,4,1
ORD0070446,5/23/2024,CUST014051,SELL01251,14,4,1
ORD0070447,6/23/2023,CUST031715,SELL00844,34,4,4
ORD0070448,7/28/2021,CUST036192,SELL00648,33,1,2
ORD0070449,8/24/2020,CUST008046,SELL01983,57,2,1
ORD0070450,9/16/2023,CUST030344,SELL01854,73,5,3
ORD0070451,12/28/2020,CUST001306,SELL00848,14,6,1
ORD0070452,6/14/2021,CUST032257,SELL01560,37,2,1
ORD0070453,1/12/2022,CUST033211,SELL00319,19,5,1
ORD0070454,4/9/2021,CUST020249,SELL00774,33,4,2
ORD0070455,6/6/2023,CUST019077,SELL00266,51,4,1
ORD0070456,3/12/2024,CUST010394,SELL01890,39,4,1
ORD0070457,1/16/2021,CUST004644,SELL01577,36,6,1
ORD0070458,5/6/2020,CUST039431,SELL01810,36,4,1
ORD0070459,10/19/2021,CUST004328,SELL01574,15,4,1
ORD0070460,2/11/2023,CUST014939,SELL00749,9,4,1
ORD0070461,8/30/2020,CUST026632,SELL00697,29,4,1
ORD0070462,3/14/2023,CUST008968,SELL00424,43,4,5
ORD0070463,7/6/2021,CUST041626,SELL00929,15,2,1
ORD0070464,8/23/2024,CUST001323,SELL00151,46,4,1
ORD0070465,3/14/2021,CUST014996,SELL01245,36,4,4
ORD0070466,9/23/2023,CUST040264,SELL00332,6,4,1
